symbol,underlying,underlying_name,side,expiry,dte,strike,underlying_price,moneyness_pct,last,volume,open_interest,vol_oi_ratio,turnover,implied_volatility_pct,big_order_flag,volume_spike_flag,big_order_score,volume_spike_score,liquidity_score,total_score,source
JBHT260417C00180000,JBHT.US,JBHT,C,2026-04-17,30,180.0,200.12,-10.05,35.3,135,0,135.0,476550.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
EXE260417C00100000,EXE.US,EXE,C,2026-04-17,30,100.0,106.4,-6.02,10.01,122,0,122.0,122122.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
HRMY260417C00032500,HRMY.US,HRMY,C,2026-04-17,30,32.5,28.37,14.56,1.7,452,0,452.0,76840.0,12.5,True,True,100.0,100.0,0.0,100.0,yfinance
D260417P62500.US,D.US,D,P,2026-04-17,30,62.5,63.03,-0.84,1.15,330,1093,0.302,30211.0,20.8,True,True,100.0,100.0,0.0,100.0,longbridge
VTR260515C00045000,VTR.US,VTR,C,2026-05-15,58,45.0,88.0,-48.86,38.3,86,0,86.0,329380.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
EQT260327P00064000,EQT.US,EQT,P,2026-03-27,9,64.0,64.43,-0.67,1.46,2144,0,2144.0,313024.0,1.56,True,True,100.0,100.0,0.0,100.0,yfinance
CTRA260417C00022000,CTRA.US,CTRA,C,2026-04-17,30,22.0,32.99,-33.31,8.7,75,0,75.0,65250.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
TWLO260417C00095000,TWLO.US,TWLO,C,2026-04-17,30,95.0,126.88,-25.13,29.0,54,0,54.0,156600.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
CWEN260515C00035000,CWEN.US,CWEN,C,2026-05-15,58,35.0,39.98,-12.46,5.1,21,0,21.0,10710.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
KBH260417C55000.US,KBH.US,KBH,C,2026-04-17,30,55.0,54.84,0.29,2.81,85,75,1.118,23799.0,43.2,True,True,100.0,100.0,0.0,100.0,longbridge
AES260515P00020000,AES.US,AES,P,2026-05-15,58,20.0,14.2,40.85,3.6,300,0,300.0,108000.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
CLSK260417C00011000,CLSK.US,CLSK,C,2026-04-17,30,11.0,10.11,8.8,0.7,3848,0,3848.0,269360.0,6.25,True,True,100.0,100.0,0.0,100.0,yfinance
DOCU260327C00052000,DOCU.US,DOCU,C,2026-03-27,9,52.0,47.54,9.38,1.37,1740,0,1740.0,238380.0,12.5,True,True,100.0,100.0,0.0,100.0,yfinance
HOLX260417P00075000,HOLX.US,HOLX,P,2026-04-17,30,75.0,75.05,-0.07,0.65,310,0,310.0,20150.0,0.1,True,True,100.0,100.0,0.0,100.0,yfinance
ALNY260417C00350000,ALNY.US,ALNY,C,2026-04-17,30,350.0,320.42,9.23,6.0,234,0,234.0,140400.0,6.25,True,True,100.0,100.0,0.0,100.0,yfinance
NXT260515P00090000,NXT.US,NXT,P,2026-05-15,58,90.0,121.84,-26.13,3.0,2109,0,2109.0,632700.0,12.5,True,True,100.0,100.0,0.0,100.0,yfinance
CNM260417C00050000,CNM.US,CNM,C,2026-04-17,30,50.0,48.28,3.56,2.35,1031,0,1031.0,242285.0,3.13,True,True,100.0,100.0,0.0,100.0,yfinance
DHI260515P00125000,DHI.US,DHI,P,2026-05-15,58,125.0,142.14,-12.06,3.42,1276,0,1276.0,436392.0,6.25,True,True,100.0,100.0,0.0,100.0,yfinance
FRPT260515P00060000,FRPT.US,FRPT,P,2026-05-15,58,60.0,67.42,-11.01,4.3,287,0,287.0,123410.0,6.25,True,True,100.0,100.0,0.0,100.0,yfinance
VAL260515C00050000,VAL.US,VAL,C,2026-05-15,58,50.0,97.28,-48.6,42.0,125,0,125.0,525000.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
VSAT260417C00040000,VSAT.US,VSAT,C,2026-04-17,30,40.0,50.18,-20.29,11.4,20465,0,20465.0,23330100.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
MCW260417P00007500,MCW.US,MCW,P,2026-04-17,30,7.5,6.97,7.6,0.45,41,0,41.0,1845.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
WBD260417P00027000,WBD.US,WBD,P,2026-04-17,30,27.0,27.64,-2.32,0.26,23247,0,23247.0,604422.0,3.13,True,True,100.0,100.0,0.0,100.0,yfinance
INCY260417C00080000,INCY.US,INCY,C,2026-04-17,30,80.0,94.22,-15.09,16.58,20,0,20.0,33160.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
STX260402C00405000,STX.US,STX,C,2026-04-02,15,405.0,421.09,-3.82,33.0,512,0,512.0,1689600.0,0.0,True,True,100.0,100.0,0.0,100.0,yfinance
TPH260417C00020000,TPH.US,TPH,C,2026-04-17,30,20.0,46.39,-56.89,13.5,60,0,60.0,81000.0,161.91,True,True,100.0,100.0,0.0,100.0,yfinance
SEM260417P00015000,SEM.US,SEM,P,2026-04-17,30,15.0,16.26,-7.75,0.05,1,0,1.0,5.0,6.25,True,True,100.0,100.0,0.0,100.0,yfinance
LLY260515C01000000,LLY.US,LLY,C,2026-05-15,58,1000.0,930.35,7.49,38.75,943,0,943.0,3654125.0,3.13,True,True,100.0,99.12,0.0,99.6,yfinance
JBL260402C267500.US,JBL.US,JBL,C,2026-04-02,15,267.5,262.35,1.96,12.1,63,0,63.0,73435.0,63.9,True,True,100.0,98.75,0.0,99.44,longbridge
APP260402P00655000,APP.US,APP,P,2026-04-02,15,655.0,459.09,42.67,206.0,530,0,530.0,10918000.0,0.0,True,True,100.0,98.28,0.0,99.23,yfinance
MU260417C00450000,MU.US,美光科技,C,2026-04-17,30,450.0,461.69,-2.53,44.75,1792,0,1792.0,8019200.0,0.0,True,True,100.0,98.19,0.0,99.19,yfinance
FSLR260417P00280000,FSLR.US,FSLR,P,2026-04-17,30,280.0,200.42,39.71,85.1,190,0,190.0,1616900.0,0.0,True,True,100.0,97.96,0.0,99.08,yfinance
MU260417P00450000,MU.US,美光科技,P,2026-04-17,30,450.0,461.69,-2.53,31.6,2234,0,2234.0,7059440.0,1.56,True,True,98.2,99.4,0.0,98.74,yfinance
MSTR260327C00150000,MSTR.US,MSTR,C,2026-03-27,9,150.0,150.28,-0.19,6.95,3653,0,3653.0,2538835.0,0.0,True,True,98.48,97.98,0.0,98.26,yfinance
PGR260515C00150000,PGR.US,PGR,C,2026-05-15,58,150.0,203.79,-26.39,77.0,65,0,65.0,500500.0,90.93,True,True,100.0,95.65,0.0,98.04,yfinance
PDD260327P00098000,PDD.US,PDD,P,2026-03-27,9,98.0,104.37,-6.1,1.5,2898,0,2898.0,434700.0,12.5,True,True,96.43,100.0,0.0,98.04,yfinance
LLY260515P00800000,LLY.US,LLY,P,2026-05-15,58,800.0,930.35,-14.01,19.0,954,0,954.0,1812600.0,6.25,True,True,96.05,100.0,0.0,97.83,yfinance
LLY260515P00840000,LLY.US,LLY,P,2026-05-15,58,840.0,930.35,-9.71,28.8,942,0,942.0,2712960.0,6.25,True,True,97.37,98.25,0.0,97.77,yfinance
SNDK260417C00290000,SNDK.US,SNDK,C,2026-04-17,30,290.0,720.17,-59.73,426.9,280,0,280.0,11953200.0,0.0,True,True,100.0,94.81,0.0,97.66,yfinance
PATH260417C00012000,PATH.US,PATH,C,2026-04-17,30,12.0,11.98,0.17,0.92,1892,0,1892.0,174064.0,0.39,True,True,100.0,94.44,0.0,97.5,yfinance
STX260515P00390000,STX.US,STX,P,2026-05-15,58,390.0,421.09,-7.38,49.6,256,0,256.0,1269760.0,3.13,True,True,97.83,97.06,0.0,97.48,yfinance
KTOS260417C00100000,KTOS.US,KTOS,C,2026-04-17,30,100.0,95.31,4.92,6.4,203,0,203.0,129920.0,3.13,True,True,100.0,94.12,0.0,97.35,yfinance
ASO260327P00064000,ASO.US,ASO,P,2026-03-27,9,64.0,49.9,28.26,7.3,435,0,435.0,317550.0,0.0,True,True,100.0,94.12,0.0,97.35,yfinance
LLY260515P00950000,LLY.US,LLY,P,2026-05-15,58,950.0,930.35,2.11,74.45,372,0,372.0,2769540.0,0.0,True,True,98.68,95.61,0.0,97.3,yfinance
STX260417C00450000,STX.US,STX,C,2026-04-17,30,450.0,421.09,6.87,21.0,263,0,263.0,552300.0,6.25,True,True,95.65,98.53,0.0,96.95,yfinance
MU260417C00440000,MU.US,美光科技,C,2026-04-17,30,440.0,461.69,-4.7,50.26,1480,0,1480.0,7438480.0,0.0,True,True,99.1,93.98,0.0,96.8,yfinance
KTOS260417C00110000,KTOS.US,KTOS,C,2026-04-17,30,110.0,95.31,15.41,3.3,299,0,299.0,98670.0,12.5,True,True,94.12,100.0,0.0,96.77,yfinance
DVN260417C00050000,DVN.US,DVN,C,2026-04-17,30,50.0,47.42,5.44,1.11,1642,0,1642.0,182262.0,6.25,True,True,94.12,100.0,0.0,96.77,yfinance
FSLR260417P00200000,FSLR.US,FSLR,P,2026-04-17,30,200.0,200.42,-0.21,11.3,360,0,360.0,406800.0,0.2,True,True,93.94,100.0,0.0,96.67,yfinance
MSTR260327C00155000,MSTR.US,MSTR,C,2026-03-27,9,155.0,150.28,3.14,4.7,4360,0,4360.0,2049200.0,6.25,True,True,93.94,100.0,0.0,96.67,yfinance
TMHC260417P65000.US,TMHC.US,TMHC,P,2026-04-17,30,65.0,60.15,8.06,5.35,10,141,0.07,5350.0,33.1,True,True,100.0,92.5,0.0,96.62,longbridge
SNDK260417C00800000,SNDK.US,SNDK,C,2026-04-17,30,800.0,720.17,11.08,47.95,571,0,571.0,2737945.0,6.25,True,True,94.44,99.26,0.0,96.61,yfinance
WDC260327C350000.US,WDC.US,WDC,C,2026-03-27,9,350.0,313.81,11.53,4.7,4376,232,18.781,1185973.0,75.9,True,True,97.5,95.42,0.0,96.56,longbridge
DVN260417C00047500,DVN.US,DVN,C,2026-04-17,30,47.5,47.42,0.17,2.09,948,0,948.0,198132.0,0.2,True,True,100.0,92.31,0.0,96.54,yfinance
INSM260417P00190000,INSM.US,INSM,P,2026-04-17,30,190.0,143.93,32.01,50.43,85,0,85.0,428655.0,0.0,True,True,100.0,92.31,0.0,96.54,yfinance
PATH260515C00015000,PATH.US,PATH,C,2026-05-15,58,15.0,11.98,25.21,0.42,3907,0,3907.0,164094.0,12.5,True,True,95.83,97.22,0.0,96.46,yfinance
MU260515C00500000,MU.US,美光科技,C,2026-05-15,58,500.0,461.69,8.3,37.67,1515,0,1515.0,5707005.0,3.13,True,True,97.3,95.18,0.0,96.35,yfinance
JBL260501C255000.US,JBL.US,JBL,C,2026-05-01,44,255.0,262.35,-2.8,21.31,32,0,32.0,69352.0,45.4,True,True,97.37,94.46,0.0,96.06,longbridge
LLY260515C01080000,LLY.US,LLY,C,2026-05-15,58,1080.0,930.35,16.09,19.12,887,0,887.0,1695944.0,6.25,True,True,94.74,97.37,0.0,95.92,yfinance
WSM260417P00185000,WSM.US,WSM,P,2026-04-17,30,185.0,182.17,1.55,12.8,310,0,310.0,396800.0,0.0,True,True,100.0,90.91,0.0,95.91,yfinance
WDC260327C312500.US,WDC.US,WDC,C,2026-03-27,9,312.5,313.81,-0.42,18.09,797,20,37.952,953624.0,81.9,True,True,95.0,96.78,0.0,95.8,longbridge
UBER260417P00072500,UBER.US,UBER,P,2026-04-17,30,72.5,77.79,-6.8,1.35,6725,0,6725.0,907875.0,6.25,True,True,96.3,95.12,0.0,95.77,yfinance
MU260327C00450000,MU.US,美光科技,C,2026-03-27,9,450.0,461.69,-2.53,32.8,1519,0,1519.0,4982320.0,0.0,True,True,95.5,95.78,0.0,95.63,yfinance
UBER260417C00080000,UBER.US,UBER,C,2026-04-17,30,80.0,77.79,2.84,2.45,5321,0,5321.0,1303645.0,3.13,True,True,100.0,90.24,0.0,95.61,yfinance
TGTX260417C00031000,TGTX.US,TGTX,C,2026-04-17,30,31.0,31.51,-1.62,2.6,1503,0,1503.0,390780.0,0.0,True,True,100.0,90.0,0.0,95.5,yfinance
LULU260327P00160000,LULU.US,LULU,P,2026-03-27,9,160.0,159.27,0.46,9.29,847,0,847.0,786863.0,0.0,True,True,96.77,93.62,0.0,95.35,yfinance
MU260417C00490000,MU.US,美光科技,C,2026-04-17,30,490.0,461.69,6.13,26.7,1572,0,1572.0,4197240.0,3.13,True,True,93.69,96.99,0.0,95.18,yfinance
SNDK260327C00750000,SNDK.US,SNDK,C,2026-03-27,9,750.0,720.17,4.14,34.59,578,0,578.0,1999302.0,6.25,True,True,91.11,100.0,0.0,95.11,yfinance
SNDK260327C00410000,SNDK.US,SNDK,C,2026-03-27,9,410.0,720.17,-43.07,304.25,203,0,203.0,6176275.0,0.0,True,True,98.89,90.37,0.0,95.06,yfinance
APP260515P00860000,APP.US,APP,P,2026-05-15,58,860.0,459.09,87.33,495.1,150,0,150.0,7426500.0,0.0,True,True,98.72,89.66,0.0,94.64,yfinance
WBD260515P00025000,WBD.US,WBD,P,2026-05-15,58,25.0,27.64,-9.55,0.3,15440,0,15440.0,463200.0,6.25,True,True,93.75,95.65,0.0,94.61,yfinance
SLAB260417C00175000,SLAB.US,SLAB,C,2026-04-17,30,175.0,206.36,-15.2,34.0,40,1,20.0,136000.0,23.83,True,True,100.0,88.0,0.0,94.6,yfinance
TWLO260417C00115000,TWLO.US,TWLO,C,2026-04-17,30,115.0,126.88,-9.36,14.75,38,0,38.0,56050.0,0.0,True,True,92.0,97.3,0.0,94.38,yfinance
LLY260515P00900000,LLY.US,LLY,P,2026-05-15,58,900.0,930.35,-3.26,49.25,332,0,332.0,1635100.0,1.56,True,True,93.42,93.86,0.0,93.62,yfinance
CLSK260327C00009500,CLSK.US,CLSK,C,2026-03-27,9,9.5,10.11,-6.03,1.05,1987,0,1987.0,208635.0,0.0,True,True,94.44,92.59,0.0,93.61,yfinance
WSM260417P00175000,WSM.US,WSM,P,2026-04-17,30,175.0,182.17,-3.94,8.0,367,0,367.0,293600.0,3.13,True,True,87.5,100.0,0.0,93.12,yfinance
PDD260402C00110000,PDD.US,PDD,C,2026-04-02,15,110.0,104.37,5.39,2.73,1229,0,1229.0,335517.0,6.25,True,True,89.29,97.56,0.0,93.01,yfinance
FSLR260417P00330000,FSLR.US,FSLR,P,2026-04-17,30,330.0,200.42,64.65,129.45,60,0,60.0,776700.0,0.0,True,True,96.97,87.76,0.0,92.83,yfinance
APP260515P00970000,APP.US,APP,P,2026-05-15,58,970.0,459.09,111.29,602.55,120,0,120.0,7230600.0,0.0,True,True,97.44,87.07,0.0,92.77,yfinance
MU260417C00480000,MU.US,美光科技,C,2026-04-17,30,480.0,461.69,3.97,30.65,1257,0,1257.0,3852705.0,3.13,True,True,92.79,92.17,0.0,92.51,yfinance
PDD260402P00120000,PDD.US,PDD,P,2026-04-02,15,120.0,104.37,14.98,16.45,475,0,475.0,781375.0,0.0,True,True,100.0,82.93,0.0,92.32,yfinance
CLSK260327C00010000,CLSK.US,CLSK,C,2026-03-27,9,10.0,10.11,-1.09,0.7,2529,0,2529.0,177030.0,0.0,True,True,88.89,96.3,0.0,92.22,yfinance
TWLO260424P00126000,TWLO.US,TWLO,P,2026-04-24,37,126.0,126.88,-0.69,8.11,38,0,38.0,30818.0,0.78,True,True,88.0,97.3,0.0,92.19,yfinance
SO260417P00100000,SO.US,SO,P,2026-04-17,30,100.0,98.27,1.76,2.75,204,0,204.0,56100.0,0.0,True,True,85.71,100.0,0.0,92.14,yfinance
MU260417C00500000,MU.US,美光科技,C,2026-04-17,30,500.0,461.69,8.3,23.48,1504,0,1504.0,3531392.0,6.25,True,True,90.09,94.58,0.0,92.11,yfinance
APP260515P00870000,APP.US,APP,P,2026-05-15,58,870.0,459.09,89.51,503.7,120,0,120.0,6044400.0,0.0,True,True,96.15,87.07,0.0,92.06,yfinance
SNDK260327C00430000,SNDK.US,SNDK,C,2026-03-27,9,430.0,720.17,-40.29,287.48,152,0,152.0,4369696.0,0.0,True,True,97.78,84.44,0.0,91.78,yfinance
DOCU260417C00050000,DOCU.US,DOCU,C,2026-04-17,30,50.0,47.54,5.17,2.63,511,0,511.0,134393.0,6.25,True,True,94.12,88.0,0.0,91.37,yfinance
EQT260417C00065000,EQT.US,EQT,C,2026-04-17,30,65.0,64.43,0.88,2.51,765,0,765.0,192015.0,0.78,True,True,92.31,89.47,0.0,91.03,yfinance
NBIX260515C00115000,NBIX.US,NBIX,C,2026-05-15,58,115.0,130.71,-12.02,17.55,8,0,8.0,14040.0,0.0,True,True,100.0,80.0,0.0,91.0,yfinance
PATH260327C00014000,PATH.US,PATH,C,2026-03-27,9,14.0,11.98,16.86,0.06,13544,0,13544.0,81264.0,25.0,True,True,83.33,100.0,0.0,90.83,yfinance
APP260417P00810000,APP.US,APP,P,2026-04-17,30,810.0,459.09,76.44,435.84,120,0,120.0,5230080.0,0.0,True,True,93.59,87.07,0.0,90.66,yfinance
MSTR260417C00145000,MSTR.US,MSTR,C,2026-04-17,30,145.0,150.28,-3.51,14.8,1597,0,1597.0,2363560.0,0.0,True,True,96.97,82.83,0.0,90.61,yfinance
JBL260327C267500.US,JBL.US,JBL,C,2026-03-27,9,267.5,262.35,1.96,10.6,40,3,10.0,40115.0,72.3,True,True,86.84,95.18,0.0,90.59,longbridge
PGR260402P00225000,PGR.US,PGR,P,2026-04-02,15,225.0,203.79,10.41,17.58,43,0,43.0,75594.0,0.0,True,True,93.33,86.96,0.0,90.46,yfinance
ASO260417C00050000,ASO.US,ASO,C,2026-04-17,30,50.0,49.9,0.2,2.6,419,0,419.0,108940.0,0.39,True,True,91.67,88.24,0.0,90.13,yfinance
SNDK260327C00295000,SNDK.US,SNDK,C,2026-03-27,9,295.0,720.17,-59.04,274.03,148,0,148.0,4055644.0,0.0,True,True,95.56,82.96,0.0,89.89,yfinance
GME260417C00025000,GME.US,GME,C,2026-04-17,30,25.0,23.59,5.98,0.82,2248,0,2248.0,184336.0,6.25,True,True,88.0,91.89,0.0,89.75,yfinance
LLY260417C00970000,LLY.US,LLY,C,2026-04-17,30,970.0,930.35,4.26,24.43,321,0,321.0,784203.0,3.13,True,True,88.16,91.23,0.0,89.54,yfinance
UBER260327P00078000,UBER.US,UBER,P,2026-03-27,9,78.0,77.79,0.27,2.0,3378,0,3378.0,675600.0,0.0,True,True,92.59,85.37,0.0,89.34,yfinance
SAIC260417C95000.US,SAIC.US,SAIC,C,2026-04-17,30,95.0,94.58,0.44,3.64,2,3,0.5,729.0,32.9,True,True,100.0,76.0,0.0,89.2,longbridge
NXT260515P00120000,NXT.US,NXT,P,2026-05-15,58,120.0,121.84,-1.51,12.5,363,0,363.0,453750.0,0.78,True,True,87.5,90.91,0.0,89.03,yfinance
MUR260417C00040000,MUR.US,MUR,C,2026-04-17,30,40.0,36.79,8.73,1.0,334,0,334.0,33400.0,6.25,True,True,80.0,100.0,0.0,89.0,yfinance
PGR260402P00195000,PGR.US,PGR,P,2026-04-02,15,195.0,203.79,-4.31,2.0,127,0,127.0,25400.0,6.25,True,True,80.0,100.0,0.0,89.0,yfinance
STX260417C00480000,STX.US,STX,C,2026-04-17,30,480.0,421.09,13.99,11.7,221,0,221.0,258570.0,12.5,True,True,84.78,94.12,0.0,88.98,yfinance
KTOS260424P00088000,KTOS.US,KTOS,P,2026-04-24,37,88.0,95.31,-7.67,6.6,140,0,140.0,92400.0,6.25,True,True,91.18,86.27,0.0,88.97,yfinance
PGR260417C00210000,PGR.US,PGR,C,2026-04-17,30,210.0,203.79,3.05,4.92,52,0,52.0,25584.0,3.13,True,True,86.67,91.3,0.0,88.75,yfinance
LBRT260417C00030000,LBRT.US,LBRT,C,2026-04-17,30,30.0,31.14,-3.66,2.99,46,0,46.0,13754.0,0.0,True,True,100.0,75.0,0.0,88.75,yfinance
CYTK260515P00050000,CYTK.US,CYTK,P,2026-05-15,58,50.0,62.13,-19.52,6.9,1000,0,1000.0,690000.0,12.5,True,True,100.0,75.0,0.0,88.75,yfinance
KTOS260515P00080000,KTOS.US,KTOS,P,2026-05-15,58,80.0,95.31,-16.06,5.02,171,0,171.0,85842.0,12.5,True,True,85.29,92.16,0.0,88.38,yfinance
